;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
12508854;2.0;2.0;14.0;6234.0;4.0;1.0;1.0;1.0;1.0;57.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7101.0;998.0;9998.0;98.0;2.0;;8.0;2.0;2.0;98.0;98.0;7.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;71.0;7108.0;98.0;98.0;7101.0;7_71_7108
12002613;7.0;2.0;17.0;3999.0;89.0;1.0;1.0;1.0;1.0;80.0;1.0;98.0;998.0;3.0;13106.0;998.0;2.0;13106.0;998.0;9998.0;98.0;2.0;3.0;7.0;2.0;2.0;98.0;98.0;7.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;11.0;98.0;7.0;74.0;7402.0;98.0;13106.0;13106.0;7_74_7402
11895536;14.0;2.0;33.0;11687.0;168.0;1.0;1.0;1.0;2.0;37.0;1.0;98.0;998.0;3.0;13121.0;998.0;2.0;13130.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;2.0;98.0;98.0;1.0;O;1.0;1.0;3.0;2010.0;998.0;998.0;998.0;12.0;98.0;7.0;74.0;7406.0;98.0;13121.0;13130.0;7_74_7406
12763617;12.0;1.0;2.0;11105.0;463.0;1.0;1.0;1.0;1.0;60.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;6.0;5.0;2.0;2.0;;98.0;8.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;6.0;98.0;7.0;71.0;7101.0;98.0;98.0;98.0;
12433449;8.0;1.0;1.0;2547.0;170.0;1.0;1.0;1.0;1.0;26.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;8.0;5.0;1.0;2.0;98.0;98.0;1.0;C;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;98.0;7.0;72.0;7201.0;98.0;98.0;98.0;7_72_7201
11838158;1.0;1.0;2.0;6912.0;382.0;180000.0;1.0;1.0;1.0;38.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13101.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;F;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;74.0;7407.0;98.0;98.0;13101.0;7_74_7407
12762782;12.0;1.0;2.0;11105.0;160.0;1.0;1.0;1.0;1.0;32.0;1.0;98.0;998.0;99.0;99.0;999.0;1.0;98.0;998.0;9998.0;98.0;2.0;2.0;7.0;2.0;99.0;99.0;99.0;1.0;Z;98.0;98.0;98.0;9998.0;998.0;999.0;998.0;10.0;99.0;7.0;71.0;7101.0;98.0;99.0;98.0;7_71_7101
11962845;1.0;1.0;2.0;10818.0;448.0;1.0;2.0;2.0;2.0;37.0;1.0;98.0;998.0;3.0;7401.0;998.0;2.0;7401.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;2.0;98.0;98.0;1.0;Z;2.0;2.0;4.0;2014.0;998.0;998.0;;12.0;98.0;7.0;74.0;7403.0;98.0;7401.0;7401.0;7_74_7403
12574241;5.0;1.0;10.0;6321.0;758.0;1.0;1.0;1.0;1.0;24.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7101.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;2.0;98.0;98.0;1.0;F;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;71.0;7105.0;98.0;98.0;7101.0;7_71_7105
12686173;7.0;1.0;4.0;4194.0;165.0;1.0;3.0;5.0;2.0;13.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;997.0;998.0;9998.0;98.0;1.0;7.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;7.0;98.0;7.0;71.0;7101.0;98.0;98.0;997.0;7_71_7101
