;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
12845610;14.0;1.0;8.0;14382.0;858.0;1.0;2.0;11.0;1.0;27.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13112.0;998.0;9998.0;98.0;2.0;2.0;12.0;2.0;2.0;98.0;98.0;1.0;C;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;14.0;98.0;7.0;71.0;7101.0;98.0;98.0;13112.0;7_71_7101
12464909;1.0;1.0;2.0;14276.0;348.0;1.0;2.0;2.0;1.0;61.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;7.0;5.0;2.0;2.0;98.0;98.0;1.0;F;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;7.0;98.0;7.0;71.0;7109.0;98.0;98.0;98.0;7_71_7109
12806689;13.0;1.0;6.0;2848.0;83.0;1.0;2.0;5.0;1.0;13.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;7.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;7.0;98.0;7.0;71.0;7101.0;98.0;98.0;98.0;7_71_7101
12788988;12.0;1.0;10.0;2264.0;703.0;1.0;3.0;5.0;1.0;4.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;2.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;7.0;71.0;7101.0;98.0;98.0;98.0;7_71_7101
12209223;4.0;1.0;3.0;15779.0;304.0;1.0;4.0;6.0;2.0;6.0;1.0;98.0;998.0;3.0;13127.0;998.0;2.0;13127.0;998.0;9998.0;98.0;1.0;0.0;3.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;7.0;73.0;7304.0;98.0;13127.0;13127.0;7_73_7304
11849517;5.0;2.0;22.0;8119.0;23.0;1.0;2.0;2.0;2.0;59.0;3.0;8110.0;998.0;3.0;8110.0;998.0;2.0;16202.0;998.0;9998.0;98.0;2.0;6.0;5.0;2.0;1.0;1.0;98.0;3.0;Z;2.0;2.0;11.0;1985.0;998.0;998.0;998.0;6.0;1.0;7.0;74.0;7407.0;8110.0;8110.0;8403.0;7_74_7407
12071854;6.0;1.0;7.0;2945.0;786.0;1.0;3.0;5.0;1.0;4.0;1.0;98.0;998.0;1.0;98.0;998.0;2.0;7403.0;998.0;9998.0;98.0;1.0;0.0;2.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;7.0;74.0;7401.0;98.0;98.0;7403.0;7_74_7401
12581781;1.0;1.0;1.0;6720.0;38.0;1.0;3.0;5.0;2.0;6.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;1.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;7.0;71.0;7104.0;98.0;98.0;98.0;7_71_7104
11898188;1.0;1.0;2.0;12082.0;163.0;1.0;1.0;1.0;1.0;87.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;3.0;5.0;2.0;2.0;98.0;98.0;8.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;3.0;98.0;7.0;74.0;7405.0;98.0;98.0;98.0;7_74_7405
12066868;6.0;1.0;5.0;1237.0;534.0;1.0;2.0;5.0;2.0;11.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;5.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;5.0;98.0;7.0;74.0;7401.0;98.0;98.0;98.0;7_74_7401
12649469;3.0;1.0;2.0;10195.0;134.0;1.0;2.0;5.0;1.0;15.0;99.0;99.0;999.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;7.0;5.0;2.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;999.0;998.0;998.0;7.0;98.0;7.0;71.0;7101.0;99.0;98.0;98.0;7_71_7101
12573094;5.0;1.0;10.0;6321.0;361.0;1.0;3.0;11.0;1.0;26.0;1.0;98.0;998.0;99.0;99.0;999.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;Z;98.0;98.0;98.0;9998.0;998.0;999.0;998.0;12.0;98.0;7.0;71.0;7105.0;98.0;99.0;98.0;7_71_7105
11998002;2.0;1.0;1.0;7179.0;92.0;1.0;5.0;8.0;2.0;79.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7407.0;998.0;9998.0;98.0;3.0;98.0;98.0;98.0;2.0;98.0;98.0;8.0;98;6.0;5.0;1.0;1973.0;998.0;998.0;998.0;0.0;98.0;7.0;74.0;7402.0;98.0;98.0;7407.0;7_74_7402
12469659;1.0;1.0;3.0;14954.0;739.0;1.0;2.0;2.0;2.0;57.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;6.0;98;99.0;99.0;99.0;9999.0;998.0;998.0;998.0;12.0;98.0;7.0;71.0;7109.0;98.0;98.0;98.0;7_71_7109
12312144;7.0;1.0;4.0;707.0;735.0;1.0;1.0;1.0;2.0;76.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;6.0;9.0;1.0;2.0;98.0;98.0;7.0;98;5.0;5.0;2.0;1976.0;998.0;998.0;998.0;12.0;98.0;7.0;73.0;7301.0;98.0;98.0;98.0;7_73_7301
12367404;12.0;1.0;1.0;13379.0;248.0;1.0;1.0;1.0;2.0;76.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7304.0;998.0;9998.0;98.0;3.0;98.0;98.0;98.0;2.0;98.0;98.0;7.0;98;9.0;5.0;12.0;1974.0;998.0;998.0;998.0;0.0;98.0;7.0;73.0;7301.0;98.0;98.0;7304.0;7_73_7301
12430317;6.0;1.0;3.0;12951.0;182.0;1.0;5.0;5.0;1.0;6.0;3.0;15101.0;998.0;3.0;15101.0;;2.0;15101.0;998.0;9998.0;98.0;1.0;0.0;3.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;7.0;72.0;7201.0;15101.0;15101.0;15101.0;7_72_7201
12431009;6.0;1.0;3.0;12951.0;457.0;1.0;5.0;12.0;1.0;3.0;3.0;13101.0;998.0;1.0;98.0;998.0;2.0;13101.0;998.0;9998.0;98.0;1.0;0.0;1.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;7.0;72.0;7201.0;13101.0;98.0;13101.0;7_72_7201
