;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
11947212;5.0;1.0;3.0;5359.0;549.0;1.0;1.0;1.0;1.0;34.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7405.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;74.0;7404.0;98.0;98.0;7405.0;7_74_7404
11930540;3.0;1.0;2.0;1269.0;24.0;1.0;1.0;1.0;2.0;24.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;3.0;7.0;2.0;2.0;98.0;98.0;99.0;99;99.0;99.0;99.0;9999.0;998.0;998.0;998.0;11.0;98.0;7.0;74.0;7404.0;98.0;98.0;98.0;7_74_7404
12747545;;1.0;8.0;15084.0;394.0;1.0;2.0;2.0;2.0;48.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;3.0;12.0;2.0;2.0;98.0;98.0;6.0;98;1.0;1.0;7.0;1991.0;998.0;998.0;998.0;15.0;98.0;7.0;71.0;7101.0;98.0;98.0;98.0;7_71_7101
12563997;5.0;1.0;7.0;13157.0;712.0;1.0;1.0;1.0;2.0;49.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;P;2.0;2.0;10.0;1996.0;998.0;998.0;998.0;12.0;98.0;7.0;71.0;7105.0;98.0;98.0;98.0;7_71_7105
11843800;2.0;2.0;14.0;3311.0;83.0;1.0;1.0;1.0;2.0;50.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7406.0;998.0;9998.0;98.0;2.0;3.0;5.0;2.0;2.0;98.0;98.0;4.0;98;3.0;3.0;6.0;2000.0;998.0;998.0;998.0;3.0;98.0;7.0;74.0;7407.0;98.0;98.0;7406.0;7_74_7407
12618168;2.0;1.0;4.0;4176.0;;1.0;3.0;5.0;1.0;9.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;3.0;5.0;2.0;1.0;1.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;3.0;1.0;7.0;71.0;7102.0;98.0;98.0;98.0;7_71_7102
12351893;10.0;1.0;4.0;545.0;1488.0;1.0;2.0;2.0;2.0;22.0;1.0;98.0;998.0;3.0;7306.0;998.0;2.0;7306.0;998.0;9998.0;98.0;2.0;2.0;11.0;2.0;2.0;98.0;98.0;1.0;O;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;14.0;98.0;7.0;73.0;7301.0;98.0;7306.0;7306.0;7_73_7301
12330643;9.0;1.0;1.0;12012.0;2228.0;1.0;1.0;1.0;1.0;55.0;2.0;98.0;998.0;2.0;98.0;998.0;2.0;997.0;998.0;9998.0;98.0;1.0;8.0;5.0;1.0;2.0;98.0;98.0;1.0;R;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;98.0;7.0;73.0;7301.0;98.0;98.0;997.0;7_73_7301
12816408;14.0;1.0;1.0;5870.0;506.0;1.0;3.0;5.0;1.0;9.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;3.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;3.0;98.0;7.0;71.0;7101.0;98.0;98.0;98.0;7_71_7101
12105232;2.0;1.0;1.0;4072.0;336.0;1.0;1.0;1.0;1.0;23.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;;98.0;1.0;A;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;73.0;7309.0;98.0;98.0;98.0;7_73_7309
11924073;2.0;1.0;2.0;75.0;848.0;1.0;3.0;5.0;2.0;13.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;7.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;7.0;98.0;7.0;74.0;7404.0;98.0;98.0;98.0;7_74_7404
12321147;7.0;1.0;6.0;4729.0;1878.0;1.0;1.0;1.0;2.0;40.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13101.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;2.0;98.0;98.0;1.0;A;3.0;3.0;8.0;2011.0;998.0;998.0;998.0;12.0;98.0;7.0;73.0;7301.0;98.0;98.0;13101.0;7_73_7301
12166962;2.0;2.0;14.0;9238.0;104.0;1.0;3.0;5.0;2.0;43.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;6.0;5.0;2.0;1.0;1.0;98.0;8.0;98;1.0;1.0;12.0;1999.0;998.0;998.0;998.0;6.0;1.0;7.0;73.0;7306.0;98.0;98.0;98.0;7_73_7306
11922353;2.0;1.0;2.0;75.0;122.0;1.0;5.0;5.0;2.0;12.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;6.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;6.0;98.0;7.0;74.0;7404.0;98.0;98.0;98.0;7_74_7404
12856671;16.0;1.0;1.0;3075.0;42.0;1.0;3.0;5.0;2.0;5.0;1.0;98.0;998.0;3.0;7109.0;998.0;2.0;7109.0;998.0;9998.0;98.0;1.0;0.0;3.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;7.0;71.0;7101.0;98.0;7109.0;7109.0;7_71_7101
12492692;11.0;1.0;1.0;7939.0;425.0;1.0;1.0;1.0;1.0;61.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;5.0;2.0;2.0;98.0;98.0;7.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;4.0;98.0;7.0;71.0;7109.0;98.0;98.0;98.0;7_71_7109
12273539;4.0;1.0;4.0;6416.0;722.0;1.0;4.0;6.0;1.0;30.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;4.0;5.0;2.0;2.0;98.0;98.0;99.0;99;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;4.0;98.0;7.0;73.0;7301.0;98.0;98.0;98.0;7_73_7301
12210423;4.0;1.0;3.0;15779.0;721.0;1.0;3.0;5.0;1.0;51.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;H;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;73.0;7304.0;98.0;98.0;98.0;7_73_7304
12113563;1.0;1.0;2.0;5208.0;305.0;1.0;2.0;2.0;2.0;43.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;8.0;5.0;1.0;2.0;98.0;98.0;6.0;98;2.0;2.0;4.0;1999.0;998.0;998.0;998.0;8.0;98.0;7.0;73.0;7308.0;98.0;98.0;98.0;7_73_7308
12374598;16.0;2.0;5.0;5753.0;485.0;1.0;1.0;1.0;1.0;77.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7401.0;998.0;9998.0;98.0;2.0;5.0;12.0;1.0;2.0;98.0;98.0;7.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;17.0;98.0;7.0;73.0;7301.0;98.0;98.0;7401.0;7_73_7301
11849886;6.0;2.0;6.0;10153.0;43.0;1.0;3.0;5.0;2.0;19.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;2.0;98.0;98.0;1.0;G;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;74.0;7407.0;98.0;98.0;98.0;7_74_7407
12303832;7.0;1.0;1.0;1646.0;1729.0;1.0;3.0;7.0;2.0;60.0;1.0;98.0;998.0;2.0;98.0;998.0;99.0;99.0;999.0;9999.0;99.0;1.0;6.0;6.0;1.0;1.0;1.0;98.0;7.0;98;99.0;99.0;99.0;9999.0;998.0;998.0;999.0;6.0;1.0;7.0;73.0;7301.0;98.0;98.0;99.0;7_73_7301
12476294;1.0;1.0;5.0;141.0;963.0;1.0;1.0;1.0;2.0;39.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;8.0;2.0;2.0;98.0;98.0;1.0;S;2.0;2.0;4.0;2004.0;998.0;998.0;998.0;12.0;98.0;7.0;71.0;7109.0;98.0;98.0;98.0;7_71_7109
11998407;2.0;2.0;19.0;2343.0;17.0;1.0;1.0;1.0;1.0;69.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7408.0;998.0;9998.0;98.0;3.0;98.0;98.0;98.0;1.0;1.0;98.0;7.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;1.0;7.0;74.0;7402.0;98.0;98.0;7408.0;7_74_7402
11948504;6.0;2.0;28.0;10287.0;63.0;1.0;3.0;5.0;2.0;31.0;;98.0;998.0;3.0;13401.0;998.0;2.0;13127.0;998.0;9998.0;98.0;2.0;99.0;4.0;99.0;2.0;98.0;98.0;6.0;98;2.0;2.0;;2012.0;998.0;998.0;998.0;0.0;98.0;7.0;74.0;7404.0;98.0;13401.0;13127.0;7_74_7404
11939385;4.0;1.0;2.0;5985.0;587.0;1.0;2.0;2.0;2.0;42.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7201.0;998.0;9998.0;98.0;2.0;8.0;5.0;1.0;2.0;98.0;98.0;1.0;N;1.0;1.0;8.0;1997.0;998.0;998.0;998.0;8.0;98.0;7.0;74.0;7404.0;98.0;98.0;7201.0;7_74_7404
12657701;4.0;1.0;4.0;14258.0;523.0;1.0;2.0;2.0;2.0;53.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;1.0;7.0;2.0;2.0;98.0;98.0;6.0;98;3.0;3.0;6.0;1987.0;998.0;998.0;998.0;9.0;98.0;7.0;71.0;7101.0;98.0;98.0;98.0;7_71_7101
12732634;11.0;1.0;5.0;6319.0;422.0;1.0;4.0;5.0;1.0;15.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;99.0;7.0;2.0;1.0;1.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;99.0;1.0;7.0;71.0;7101.0;98.0;98.0;98.0;7_71_7101
12149424;7.0;1.0;1.0;11486.0;717.0;1.0;3.0;7.0;2.0;76.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;3.0;98.0;98.0;98.0;2.0;98.0;98.0;7.0;98;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;7.0;73.0;7307.0;98.0;98.0;98.0;7_73_7307
12525250;1.0;1.0;1.0;6535.0;602.0;1.0;1.0;1.0;1.0;20.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;4.0;7.0;1.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;71.0;7106.0;98.0;98.0;98.0;7_71_7106
12729998;11.0;1.0;3.0;1903.0;743.0;1.0;3.0;14.0;1.0;19.0;1.0;98.0;998.0;3.0;7102.0;998.0;2.0;7102.0;998.0;9998.0;98.0;2.0;8.0;5.0;1.0;2.0;98.0;98.0;1.0;A;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;98.0;7.0;71.0;7101.0;98.0;7102.0;7102.0;7_71_7101
12763665;;1.0;2.0;11105.0;475.0;1.0;3.0;5.0;1.0;31.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;8.0;2.0;2.0;98.0;98.0;1.0;H;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;71.0;7101.0;98.0;98.0;98.0;7_71_7101
11889260;9.0;2.0;45.0;9507.0;58.0;1.0;1.0;1.0;1.0;60.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;E;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;74.0;7406.0;98.0;98.0;98.0;7_74_7406
12390949;18.0;1.0;6.0;2632.0;697.0;1.0;1.0;1.0;1.0;56.0;1.0;98.0;998.0;3.0;7304.0;998.0;2.0;13101.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;C;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;7.0;73.0;7301.0;98.0;7304.0;13101.0;7_73_7301
12710923;8.0;1.0;5.0;1384.0;49.0;1.0;1.0;1.0;1.0;39.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7301.0;998.0;9998.0;98.0;2.0;5.0;12.0;1.0;2.0;98.0;98.0;1.0;F;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;17.0;98.0;7.0;71.0;7101.0;98.0;98.0;7301.0;7_71_7101
