;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
6805368;14.0;1.0;2.0;2887.0;121.0;1.0;4.0;12.0;2.0;8.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;2.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;2.0;98.0;13.0;131.0;13106.0;98.0;98.0;98.0;13_131_13106
764588;1.0;1.0;1.0;11003.0;70.0;1.0;1.0;1.0;1.0;29.0;1.0;98.0;998.0;3.0;13601.0;998.0;2.0;5601.0;998.0;9998.0;98.0;2.0;1.0;7.0;2.0;2.0;98.0;98.0;1.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;9.0;98.0;13.0;136.0;13603.0;98.0;13601.0;5601.0;13_136_13603
5538833;12.0;1.0;4.0;1123.0;613.0;1.0;1.0;1.0;1.0;54.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;10301.0;998.0;9998.0;98.0;2.0;2.0;13.0;1.0;2.0;98.0;98.0;1.0;F;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;19.0;98.0;13.0;131.0;13114.0;98.0;98.0;10301.0;13_131_13114
11891505;10.0;2.0;31.0;13031.0;23.0;1.0;1.0;1.0;1.0;72.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;6.0;2.0;99.0;99.0;99.0;7.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;4.0;99.0;7.0;74.0;7406.0;98.0;98.0;98.0;7_74_7406
12888024;6.0;2.0;8.0;12018.0;308.0;1.0;2.0;2.0;2.0;50.0;1.0;98.0;998.0;3.0;4106.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;7.0;5.0;2.0;2.0;98.0;98.0;6.0;98;3.0;3.0;5.0;1999.0;998.0;998.0;998.0;7.0;98.0;6.0;63.0;6310.0;98.0;4106.0;98.0;6_63_6310
12054929;6.0;1.0;2.0;1606.0;223.0;1.0;1.0;1.0;1.0;53.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7406.0;998.0;9998.0;98.0;2.0;4.0;12.0;1.0;2.0;98.0;98.0;1.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;16.0;98.0;7.0;74.0;7401.0;98.0;98.0;7406.0;7_74_7401
15062443;16.0;1.0;4.0;66.0;489.0;1.0;3.0;5.0;2.0;6.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;3.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;5.0;51.0;5109.0;98.0;98.0;98.0;5_51_5109
370419;4.0;2.0;18.0;1968.0;7.0;1.0;1.0;1.0;1.0;43.0;1.0;98.0;998.0;3.0;10101.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;8.0;5.0;1.0;1.0;1.0;98.0;1.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;1.0;14.0;141.0;14107.0;98.0;10101.0;98.0;14_141_14107
9712038;14.0;2.0;62.0;9390.0;23.0;1.0;1.0;1.0;1.0;41.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;9104.0;;9998.0;98.0;2.0;2.0;13.0;1.0;2.0;98.0;98.0;1.0;Z;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;19.0;98.0;9.0;91.0;9101.0;98.0;98.0;9104.0;9_91_9101
13224909;4.0;1.0;4.0;900.0;813.0;1.0;3.0;5.0;1.0;50.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13203.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;6.0;61.0;6115.0;98.0;98.0;13203.0;6_61_6115
