;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
2571276;1.0;1.0;4.0;1271.0;825.0;1.0;1.0;1.0;2.0;33.0;1.0;98.0;998.0;8.0;98.0;998.0;7.0;98.0;998.0;2016.0;1.0;2.0;3.0;12.0;2.0;2.0;98.0;98.0;4.0;;1.0;1.0;12.0;2010.0;998.0;170.0;170.0;15.0;98.0;13.0;131.0;13131.0;98.0;98.0;98.0;13_131_13131
6986361;1.0;1.0;3.0;9014.0;173.0;1.0;1.0;1.0;1.0;29.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;9101.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;1.0;1.0;98.0;1.0;C;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;1.0;13.0;131.0;13104.0;98.0;98.0;9101.0;13_131_13104
13050026;4.0;1.0;1.0;857.0;68.0;;3.0;5.0;1.0;25.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;2.0;98.0;98.0;1.0;A;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;6.0;63.0;6301.0;98.0;98.0;98.0;6_63_6301
4766881;19.0;1.0;1.0;12029.0;701.0;1.0;5.0;5.0;2.0;18.0;1.0;98.0;998.0;3.0;13105.0;998.0;2.0;13105.0;998.0;9998.0;98.0;1.0;4.0;7.0;1.0;2.0;98.0;98.0;5.0;98;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;13.0;131.0;13119.0;98.0;13105.0;13105.0;13_131_13119
6980257;1.0;1.0;1.0;885.0;452.0;3.0;2.0;4.0;2.0;28.0;1.0;98.0;998.0;9.0;98.0;332.0;8.0;98.0;332.0;2016.0;1.0;2.0;5.0;12.0;1.0;2.0;98.0;98.0;4.0;98;1.0;1.0;8.0;2016.0;998.0;332.0;332.0;17.0;98.0;13.0;131.0;13104.0;98.0;98.0;98.0;13_131_13104
7506746;11.0;1.0;15.0;7442.0;1247.0;1.0;2.0;5.0;1.0;22.0;1.0;98.0;998.0;3.0;6108.0;998.0;2.0;6101.0;998.0;9998.0;98.0;1.0;99.0;12.0;2.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;99.0;98.0;13.0;131.0;13101.0;98.0;6108.0;6101.0;13_131_13101
6581535;1.0;1.0;3.0;9837.0;1238.0;1.0;4.0;5.0;2.0;5.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;2.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;13.0;131.0;13107.0;98.0;98.0;98.0;13_131_13107
6951501;9.0;1.0;2.0;4354.0;857.0;1.0;1.0;1.0;1.0;35.0;1.0;98.0;998.0;3.0;13129.0;998.0;2.0;6116.0;998.0;9998.0;98.0;2.0;4.0;12.0;1.0;1.0;10.0;5.0;1.0;F;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;16.0;1.0;13.0;131.0;13105.0;98.0;13129.0;6116.0;13_131_13105
12777135;12.0;1.0;6.0;4849.0;1568.0;1.0;3.0;5.0;1.0;27.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;12.0;1.0;2.0;98.0;98.0;1.0;J;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;16.0;98.0;7.0;71.0;7101.0;98.0;98.0;98.0;7_71_7101
3617445;6.0;1.0;18.0;14187.0;838.0;1.0;1.0;1.0;2.0;61.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13101.0;998.0;9998.0;98.0;2.0;2.0;9.0;2.0;2.0;98.0;98.0;1.0;I;1.0;1.0;4.0;1992.0;998.0;998.0;998.0;8.0;98.0;13.0;131.0;13124.0;98.0;98.0;13101.0;13_131_13124
2683278;4.0;1.0;1.0;608.0;1582.0;1.0;2.0;2.0;2.0;72.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13101.0;998.0;9998.0;98.0;2.0;4.0;9.0;2.0;2.0;98.0;98.0;1.0;L;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;10.0;98.0;13.0;131.0;13130.0;98.0;98.0;13101.0;13_131_13130
7976762;13.0;1.0;2.0;2078.0;525.0;1.0;1.0;1.0;2.0;57.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;7.0;5.0;2.0;2.0;98.0;98.0;1.0;T;1.0;1.0;12.0;1996.0;998.0;998.0;998.0;7.0;98.0;11.0;111.0;11101.0;98.0;98.0;98.0;11_111_11101
