;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
12446155;17.0;1.0;1.0;3791.0;39.0;1.0;2.0;2.0;2.0;56.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;5.0;2.0;2.0;98.0;98.0;6.0;98;1.0;1.0;7.0;1985.0;998.0;998.0;998.0;4.0;98.0;7.0;72.0;7201.0;98.0;98.0;98.0;7_72_7201
16260203;14.0;1.0;5.0;12130.0;1671.0;1.0;7.0;12.0;1.0;1.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;3.0;98.0;98.0;98.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;4.0;41.0;4101.0;98.0;98.0;98.0;4_41_4101
13042455;1.0;1.0;10.0;660.0;670.0;1.0;2.0;2.0;2.0;44.0;1.0;98.0;;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;5.0;5.0;2.0;2.0;98.0;98.0;1.0;I;2.0;2.0;1.0;2001.0;998.0;998.0;998.0;5.0;98.0;6.0;63.0;6301.0;98.0;98.0;98.0;6_63_6301
287584;1.0;1.0;4.0;7499.0;27.0;1.0;3.0;5.0;2.0;19.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;4.0;8.0;1.0;2.0;98.0;98.0;1.0;M;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;14.0;142.0;14201.0;98.0;98.0;98.0;14_142_14201
15916153;2.0;1.0;2.0;11813.0;539.0;1.0;3.0;5.0;1.0;61.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;2.0;12.0;2.0;2.0;98.0;98.0;1.0;F;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;14.0;98.0;4.0;41.0;4102.0;98.0;98.0;98.0;4_41_4102
4596626;8.0;1.0;4.0;15071.0;512.0;1.0;4.0;14.0;2.0;26.0;1.0;98.0;998.0;9.0;98.0;332.0;8.0;98.0;332.0;2016.0;1.0;2.0;1.0;11.0;1.0;1.0;10.0;35.0;1.0;N;0.0;98.0;98.0;9998.0;998.0;332.0;332.0;13.0;10.0;13.0;131.0;13119.0;98.0;98.0;98.0;13_131_13119
5656945;3.0;1.0;4.0;10310.0;821.0;1.0;4.0;5.0;2.0;7.0;3.0;3102.0;998.0;3.0;3102.0;998.0;2.0;3102.0;998.0;9998.0;98.0;1.0;1.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;1.0;98.0;13.0;131.0;13113.0;3102.0;3102.0;3102.0;13_131_13113
13829643;4.0;1.0;3.0;12975.0;249.0;1.0;4.0;12.0;1.0;17.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;3.0;7.0;2.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;11.0;98.0;5.0;58.0;5804.0;98.0;98.0;98.0;5_58_5804
5334786;1.0;1.0;1.0;12544.0;1654.0;1.0;7.0;11.0;1.0;42.0;4.0;98.0;752.0;9.0;98.0;752.0;8.0;98.0;858.0;9999.0;99.0;;5.0;12.0;1.0;2.0;98.0;98.0;3.0;J;98.0;98.0;98.0;9998.0;150.0;150.0;5.0;17.0;98.0;13.0;131.0;13114.0;98.0;98.0;98.0;13_131_13114
12048265;5.0;2.0;21.0;12282.0;1.0;1.0;1.0;1.0;1.0;39.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7403.0;998.0;9998.0;98.0;2.0;5.0;5.0;2.0;2.0;98.0;98.0;1.0;A;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;5.0;98.0;7.0;74.0;7401.0;98.0;98.0;7403.0;7_74_7401
10644955;21.0;1.0;5.0;5173.0;1288.0;1.0;2.0;5.0;1.0;1.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;1.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;8.0;83.0;8301.0;98.0;98.0;98.0;8_83_8301
8316892;1.0;1.0;1.0;4883.0;196.0;1.0;3.0;5.0;1.0;23.0;1.0;98.0;998.0;3.0;9109.0;998.0;2.0;9109.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;O;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;10.0;102.0;10203.0;98.0;9109.0;9109.0;10_102_10203
16508099;6.0;1.0;5.0;6255.0;748.0;1.0;3.0;5.0;2.0;2.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;1.0;2.0;1.0;1.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;1.0;3.0;31.0;3101.0;98.0;98.0;98.0;3_31_3101
