;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
4795143;19.0;1.0;7.0;10733.0;643.0;1.0;2.0;2.0;2.0;48.0;1.0;98.0;998.0;3.0;13110.0;998.0;2.0;13109.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;N;2.0;2.0;7.0;2003.0;998.0;998.0;998.0;12.0;98.0;13.0;131.0;13119.0;98.0;13110.0;13109.0;13_131_13119
9689574;12.0;1.0;2.0;10748.0;575.0;1.0;4.0;5.0;2.0;14.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;8.0;5.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;98.0;9.0;91.0;9101.0;98.0;98.0;98.0;9_91_9101
16151579;3.0;1.0;2.0;6475.0;263.0;1.0;4.0;12.0;1.0;3.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;1.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;4.0;41.0;4101.0;98.0;98.0;98.0;4_41_4101
511563;7.0;;380000.0;9148.0;316.0;1.0;3.0;6.0;1.0;14.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;5701.0;998.0;9998.0;98.0;1.0;8.0;5.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;98.0;14.0;141.0;14101.0;98.0;98.0;5701.0;14_141_14101
7741188;1.0;1.0;8.0;10088.0;917.0;1.0;3.0;5.0;2.0;12.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;6.0;5.0;2.0;1.0;1.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;6.0;1.0;12.0;124.0;12401.0;98.0;98.0;98.0;12_124_12401
6206648;11.0;1.0;3.0;15648.0;1510.0;1.0;2.0;4.0;2.0;34.0;1.0;98.0;998.0;3.0;13122.0;998.0;2.0;9201.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;G;1.0;1.0;5.0;2002.0;998.0;998.0;998.0;12.0;98.0;13.0;131.0;13110.0;98.0;13122.0;9201.0;13_131_13110
8068614;2.0;2.0;20.0;14348.0;50.0;1.0;1.0;1.0;1.0;62.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;10301.0;998.0;9998.0;98.0;2.0;1.0;7.0;2.0;2.0;98.0;98.0;1.0;A;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;9.0;98.0;10.0;103.0;10303.0;98.0;98.0;10301.0;10_103_10303
3254765;9.0;1.0;4.0;11077.0;17.0;1.0;4.0;5.0;2.0;11.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;5.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;5.0;98.0;13.0;131.0;13126.0;98.0;98.0;98.0;13_131_13126
4572162;7.0;1.0;13.0;15253.0;459.0;1.0;1.0;1.0;1.0;38.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;9102.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;H;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;13.0;131.0;13119.0;98.0;98.0;9102.0;13_131_13119
2320782;16.0;1.0;3.0;11641.0;908.0;1.0;4.0;5.0;2.0;31.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13120.0;998.0;9998.0;98.0;2.0;5.0;12.0;1.0;2.0;98.0;98.0;1.0;Z;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;17.0;98.0;13.0;132.0;13201.0;98.0;98.0;13120.0;13_132_13201
