;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
3756873;3.0;1.0;7.0;15350.0;709.0;1.0;2.0;14.0;2.0;44.0;1.0;98.0;998.0;3.0;13110.0;998.0;2.0;13116.0;998.0;9998.0;98.0;3.0;98.0;98.0;98.0;1.0;10.0;34.0;6.0;98;3.0;3.0;11.0;;998.0;998.0;998.0;0.0;10.0;13.0;131.0;13123.0;98.0;13110.0;13116.0;13_131_13123
3029363;4.0;1.0;2.0;9209.0;1391.0;1.0;1.0;1.0;1.0;62.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;3.0;11.0;1.0;2.0;98.0;98.0;1.0;Z;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;15.0;98.0;13.0;131.0;13127.0;98.0;98.0;98.0;13_131_13127
8757761;11.0;2.0;25.0;8286.0;12.0;1.0;2.0;2.0;2.0;56.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;10102.0;998.0;9998.0;98.0;99.0;7.0;5.0;2.0;2.0;98.0;98.0;6.0;98;3.0;3.0;9.0;1990.0;998.0;998.0;998.0;7.0;98.0;10.0;101.0;10101.0;98.0;98.0;10102.0;10_101_10101
10680520;4.0;1.0;1.0;7556.0;1033.0;1.0;6.0;14.0;2.0;1.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;3.0;98.0;98.0;98.0;2.0;98.0;98.0;98.0;98;98.0;;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;8.0;82.0;8206.0;98.0;98.0;98.0;8_82_8206
17343151;3.0;1.0;3.0;15369.0;145.0;1.0;2.0;2.0;2.0;45.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;10101.0;998.0;9998.0;98.0;2.0;8.0;5.0;1.0;2.0;98.0;98.0;6.0;98;3.0;3.0;2.0;2001.0;998.0;998.0;998.0;8.0;98.0;1.0;11.0;1107.0;98.0;98.0;10101.0;1_11_1107
5864532;8.0;1.0;1.0;13214.0;672.0;1.0;5.0;5.0;1.0;5.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;2.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;13.0;131.0;13112.0;98.0;98.0;98.0;13_131_13112
16576332;21.0;1.0;3.0;15432.0;1005.0;1.0;3.0;5.0;1.0;22.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;2.0;98.0;98.0;1.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;3.0;31.0;3101.0;98.0;98.0;98.0;3_31_3101
14655534;5.0;1.0;1.0;1235.0;418.0;1.0;1.0;1.0;1.0;55.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;7.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;5.0;54.0;5404.0;98.0;98.0;98.0;5_54_5404
2527292;4.0;1.0;2.0;2756.0;63.0;1.0;1.0;1.0;1.0;51.0;99.0;99.0;999.0;2.0;98.0;998.0;8.0;98.0;826.0;2004.0;2.0;2.0;3.0;12.0;2.0;2.0;98.0;98.0;1.0;I;98.0;98.0;98.0;9998.0;999.0;998.0;150.0;15.0;98.0;13.0;131.0;13132.0;99.0;98.0;98.0;13_131_13132
2537298;4.0;1.0;5.0;12666.0;423.0;1.0;1.0;1.0;2.0;28.0;1.0;98.0;998.0;9.0;98.0;826.0;2.0;9101.0;998.0;9998.0;98.0;2.0;5.0;12.0;1.0;2.0;98.0;98.0;1.0;P;0.0;98.0;98.0;9998.0;998.0;150.0;998.0;17.0;98.0;13.0;131.0;13132.0;98.0;98.0;9101.0;13_131_13132
9210979;6.0;2.0;9.0;6842.0;19.0;1.0;3.0;5.0;2.0;9.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;3.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;3.0;98.0;9.0;91.0;9114.0;98.0;98.0;98.0;9_91_9114
4724814;17.0;1.0;4.0;6462.0;1008.0;1.0;2.0;4.0;2.0;25.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13106.0;998.0;9998.0;98.0;2.0;3.0;12.0;2.0;2.0;98.0;98.0;8.0;98;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;15.0;98.0;13.0;131.0;13119.0;98.0;98.0;13106.0;13_131_13119
14038474;9.0;1.0;4.0;4080.0;870.0;1.0;3.0;5.0;2.0;20.0;1.0;98.0;998.0;3.0;5101.0;998.0;2.0;5101.0;998.0;9998.0;98.0;1.0;2.0;12.0;2.0;2.0;98.0;98.0;5.0;98;99.0;99.0;99.0;9999.0;998.0;998.0;998.0;14.0;98.0;5.0;58.0;5801.0;98.0;5101.0;5101.0;5_58_5801
11356913;1.0;1.0;1.0;10344.0;331.0;1.0;1.0;1.0;1.0;76.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;6.0;6.0;1.0;2.0;98.0;98.0;7.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;6.0;98.0;8.0;81.0;8105.0;98.0;98.0;98.0;8_81_8105
12222271;6.0;2.0;6.0;10991.0;3.0;1.0;2.0;2.0;2.0;60.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7308.0;998.0;9998.0;98.0;2.0;4.0;5.0;2.0;1.0;1.0;98.0;6.0;98;3.0;2.0;10.0;1988.0;998.0;998.0;998.0;4.0;1.0;7.0;73.0;7304.0;98.0;98.0;7308.0;7_73_7304
13680968;14.0;1.0;3.0;5018.0;76.0;1.0;2.0;5.0;1.0;8.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;;1.0;5.0;2.0;1.0;1.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;1.0;1.0;6.0;61.0;6101.0;98.0;98.0;98.0;6_61_6101
2166983;8.0;1.0;8.0;13983.0;74.0;1.0;1.0;1.0;2.0;69.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;14204.0;998.0;9998.0;98.0;2.0;4.0;5.0;2.0;2.0;98.0;98.0;7.0;98;3.0;3.0;6.0;1986.0;998.0;998.0;998.0;4.0;98.0;13.0;132.0;13201.0;98.0;98.0;14204.0;13_132_13201
17012952;4.0;1.0;4.0;7326.0;560.0;1.0;1.0;1.0;2.0;56.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;G;3.0;3.0;2.0;1999.0;998.0;998.0;998.0;12.0;98.0;2.0;21.0;2101.0;98.0;98.0;98.0;2_21_2101
