;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
7365354;3.0;1.0;4.0;2199.0;926.0;1.0;1.0;1.0;1.0;44.0;1.0;98.0;998.0;3.0;13201.0;998.0;2.0;5402.0;998.0;9998.0;98.0;2.0;4.0;8.0;2.0;2.0;98.0;98.0;1.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;13.0;131.0;13101.0;98.0;13201.0;5402.0;13_131_13101
15158707;20.0;1.0;3.0;9465.0;376.0;1.0;1.0;1.0;2.0;41.0;1.0;98.0;998.0;3.0;13123.0;998.0;2.0;13401.0;998.0;9998.0;98.0;2.0;1.0;13.0;1.0;2.0;98.0;98.0;4.0;98;2.0;2.0;4.0;1999.0;998.0;998.0;998.0;18.0;98.0;5.0;51.0;5109.0;98.0;13123.0;13401.0;5_51_5109
10106482;4.0;1.0;3.0;3321.0;624.0;1.0;3.0;5.0;1.0;18.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;3.0;8.0;2.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;11.0;98.0;8.0;84.0;8401.0;98.0;98.0;98.0;16_161_16101
8728120;7.0;1.0;7.0;7822.0;766.0;1.0;2.0;5.0;2.0;22.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;1.0;12.0;2.0;1.0;1.0;98.0;5.0;98;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;13.0;1.0;10.0;101.0;10101.0;98.0;98.0;98.0;10_101_10101
15888366;5.0;2.0;4.0;7727.0;49.0;1.0;1.0;1.0;1.0;42.0;1.0;98.0;998.0;2.0;98.0;998.0;8.0;98.0;724.0;2011.0;1.0;2.0;8.0;12.0;1.0;2.0;98.0;98.0;99.0;99;98.0;98.0;98.0;9998.0;998.0;998.0;150.0;17.0;98.0;4.0;41.0;4104.0;98.0;98.0;98.0;4_41_4104
4044242;10.0;1.0;2.0;7045.0;444.0;1.0;1.0;1.0;1.0;56.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;16301.0;998.0;9998.0;98.0;2.0;8.0;5.0;1.0;2.0;98.0;98.0;1.0;F;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;98.0;13.0;131.0;13122.0;98.0;98.0;8416.0;13_131_13122
7486795;11.0;1.0;8.0;14291.0;779.0;1.0;2.0;2.0;2.0;24.0;1.0;98.0;998.0;9.0;98.0;862.0;8.0;98.0;862.0;2016.0;1.0;2.0;3.0;11.0;1.0;2.0;98.0;98.0;1.0;L;0.0;98.0;98.0;9998.0;998.0;862.0;862.0;15.0;98.0;13.0;131.0;13101.0;98.0;98.0;98.0;13_131_13101
8580895;2.0;1.0;1.0;5308.0;424.0;1.0;5.0;5.0;2.0;17.0;1.0;98.0;998.0;2.0;98.0;998.0;99.0;99.0;999.0;9999.0;99.0;1.0;3.0;8.0;2.0;1.0;1.0;98.0;5.0;98;0.0;98.0;98.0;9998.0;998.0;998.0;999.0;11.0;1.0;10.0;101.0;10101.0;98.0;98.0;99.0;10_101_10101
11918137;1.0;1.0;1.0;10999.0;650.0;1.0;1.0;1.0;1.0;37.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;2.0;11.0;2.0;2.0;98.0;98.0;1.0;S;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;14.0;98.0;7.0;74.0;7404.0;98.0;98.0;98.0;7_74_7404
2830278;7.0;1.0;1.0;3769.0;795.0;1.0;3.0;5.0;2.0;3.0;1.0;98.0;998.0;1.0;98.0;998.0;2.0;997.0;998.0;9998.0;98.0;1.0;0.0;1.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;13.0;131.0;13129.0;98.0;98.0;997.0;13_131_13129
6984414;1.0;1.0;2.0;3727.0;653.0;1.0;1.0;1.0;2.0;36.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13127.0;998.0;9998.0;98.0;2.0;1.0;7.0;2.0;2.0;98.0;98.0;1.0;C;3.0;3.0;12.0;2008.0;998.0;998.0;998.0;9.0;98.0;13.0;131.0;13104.0;98.0;98.0;13127.0;13_131_13104
368305;3.0;2.0;13.0;3280.0;140.0;1.0;5.0;12.0;1.0;9.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;14101.0;998.0;9998.0;98.0;1.0;3.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;3.0;98.0;14.0;141.0;14107.0;98.0;98.0;14101.0;14_141_14107
5500245;10.0;1.0;5.0;5712.0;180.0;1.0;3.0;5.0;2.0;3.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;1.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;13.0;131.0;13114.0;98.0;98.0;98.0;13_131_13114
3101373;9.0;1.0;3.0;11717.0;368.0;1.0;4.0;5.0;1.0;15.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;8.0;5.0;1.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;98.0;13.0;131.0;13127.0;98.0;98.0;98.0;13_131_13127
686638;3.0;1.0;4.0;1137.0;1143.0;1.0;6.0;12.0;1.0;11.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;5.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;5.0;98.0;13.0;136.0;13605.0;98.0;98.0;98.0;13_136_13605
10078545;1.0;1.0;3.0;293.0;379.0;1.0;2.0;4.0;2.0;23.0;1.0;98.0;998.0;3.0;8102.0;998.0;2.0;9205.0;998.0;9998.0;98.0;1.0;3.0;12.0;2.0;2.0;98.0;98.0;5.0;98;1.0;1.0;3.0;2016.0;998.0;998.0;998.0;15.0;98.0;8.0;84.0;8401.0;98.0;8102.0;9205.0;16_161_16101
1475774;8.0;1.0;7.0;1264.0;832.0;1.0;3.0;5.0;2.0;24.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;99.0;12.0;99.0;99.0;99.0;99.0;6.0;98;99.0;99.0;99.0;9999.0;998.0;998.0;998.0;99.0;99.0;13.0;134.0;13401.0;98.0;98.0;98.0;13_134_13401
12157539;1.0;1.0;1.0;13064.0;902.0;1.0;2.0;4.0;2.0;37.0;1.0;98.0;998.0;;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;2.0;98.0;98.0;1.0;K;3.0;3.0;12.0;2012.0;998.0;998.0;998.0;12.0;98.0;7.0;73.0;7306.0;98.0;98.0;98.0;7_73_7306
