;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
15631640;17.0;1.0;2.0;10571.0;216.0;1.0;1.0;1.0;2.0;43.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;7.0;5.0;2.0;2.0;98.0;98.0;1.0;I;1.0;1.0;3.0;1999.0;998.0;998.0;998.0;7.0;98.0;4.0;43.0;4303.0;98.0;98.0;98.0;4_43_4303
14933549;7.0;1.0;3.0;4021.0;1458.0;1.0;1.0;1.0;2.0;62.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;5101.0;998.0;9998.0;98.0;2.0;99.0;5.0;2.0;2.0;98.0;98.0;1.0;N;6.0;5.0;4.0;1999.0;998.0;998.0;998.0;99.0;98.0;5.0;51.0;5109.0;98.0;98.0;5101.0;5_51_5109
3735357;2.0;1.0;6.0;8171.0;860.0;1.0;1.0;1.0;1.0;35.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;12101.0;998.0;9998.0;98.0;2.0;5.0;12.0;1.0;1.0;1.0;98.0;1.0;M;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;17.0;1.0;13.0;131.0;13123.0;98.0;98.0;12101.0;13_131_13123
4966465;3.0;1.0;2.0;10326.0;639.0;1.0;1.0;1.0;2.0;21.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13106.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;Z;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;13.0;131.0;13118.0;98.0;98.0;13106.0;13_131_13118
3579687;6.0;1.0;9.0;6698.0;434.0;1.0;3.0;5.0;1.0;27.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13107.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;2.0;98.0;98.0;4.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;13.0;131.0;13124.0;98.0;98.0;13107.0;13_131_13124
1749764;1.0;1.0;9.0;7877.0;275.0;1.0;6.0;5.0;2.0;2.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;3.0;98.0;98.0;98.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;13.0;133.0;13301.0;98.0;98.0;98.0;13_133_13301
5457419;8.0;1.0;2.0;10199.0;1389.0;1.0;3.0;5.0;1.0;15.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;1.0;7.0;2.0;2.0;98.0;98.0;99.0;99;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;9.0;98.0;13.0;131.0;13114.0;98.0;98.0;98.0;13_131_13114
7964361;12.0;1.0;6.0;2241.0;148.0;1.0;5.0;10.0;2.0;64.0;3.0;1101.0;998.0;3.0;1101.0;998.0;2.0;1101.0;998.0;9998.0;98.0;2.0;4.0;12.0;1.0;2.0;98.0;98.0;7.0;98;1.0;1.0;6.0;1978.0;998.0;998.0;998.0;16.0;98.0;11.0;111.0;11101.0;1101.0;1101.0;1101.0;11_111_11101
1066113;14.0;1.0;1.0;12739.0;41.0;1.0;2.0;2.0;2.0;64.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;5.0;2.0;2.0;98.0;98.0;6.0;98;4.0;4.0;12.0;1990.0;998.0;998.0;998.0;4.0;98.0;13.0;135.0;13501.0;98.0;98.0;98.0;13_135_13501
12154675;9.0;2.0;19.0;14341.0;163.0;1.0;2.0;2.0;2.0;29.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;7301.0;998.0;9998.0;98.0;2.0;7.0;5.0;2.0;2.0;98.0;98.0;6.0;98;2.0;2.0;9.0;2005.0;998.0;998.0;998.0;7.0;98.0;7.0;73.0;7307.0;98.0;98.0;7301.0;7_73_7307
