;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
1860817;1.0;1.0;1.0;15885.0;166.0;1.0;3.0;5.0;1.0;17.0;1.0;98.0;998.0;99.0;99.0;999.0;1.0;98.0;998.0;9998.0;98.0;1.0;3.0;7.0;2.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;999.0;998.0;11.0;98.0;13.0;132.0;13203.0;98.0;99.0;98.0;13_132_13203
13659774;11.0;1.0;3.0;14254.0;364.0;1.0;2.0;2.0;2.0;30.0;1.0;98.0;998.0;2.0;98.0;998.0;99.0;99.0;999.0;9999.0;99.0;99.0;99.0;99.0;99.0;2.0;98.0;98.0;1.0;P;2.0;2.0;2.0;2014.0;998.0;998.0;999.0;99.0;98.0;6.0;61.0;6101.0;98.0;98.0;99.0;6_61_6101
6201426;11.0;1.0;2.0;12185.0;577.0;1.0;2.0;7.0;2.0;82.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;6301.0;998.0;9998.0;98.0;2.0;3.0;9.0;2.0;1.0;1.0;98.0;7.0;98;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;9.0;1.0;13.0;131.0;13110.0;98.0;98.0;6301.0;13_131_13110
16274805;15.0;1.0;3.0;15750.0;618.0;1.0;1.0;1.0;1.0;62.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;4301.0;998.0;9998.0;98.0;2.0;4.0;14.0;1.0;2.0;98.0;98.0;1.0;P;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;21.0;98.0;4.0;41.0;4101.0;98.0;98.0;4301.0;4_41_4101
16157342;3.0;1.0;3.0;15805.0;1932.0;1.0;2.0;7.0;2.0;25.0;1.0;98.0;998.0;9.0;98.0;862.0;8.0;98.0;862.0;2014.0;1.0;1.0;3.0;12.0;2.0;2.0;98.0;98.0;5.0;98;0.0;98.0;98.0;9998.0;998.0;862.0;862.0;15.0;98.0;4.0;41.0;4101.0;98.0;98.0;98.0;4_41_4101
16054362;17.0;1.0;1.0;1752.0;208.0;1.0;3.0;14.0;1.0;21.0;2.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;4.0;7.0;1.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;4.0;41.0;4102.0;98.0;98.0;98.0;4_41_4102
707205;1.0;1.0;1.0;6666.0;2246.0;1.0;1.0;1.0;1.0;33.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13123.0;998.0;9998.0;98.0;2.0;5.0;12.0;1.0;2.0;98.0;98.0;1.0;Z;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;17.0;98.0;13.0;136.0;13604.0;98.0;98.0;13123.0;13_136_13604
14082001;11.0;1.0;4.0;9108.0;44.0;1.0;2.0;5.0;1.0;45.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;1.0;1.0;98.0;1.0;F;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;1.0;5.0;58.0;5801.0;98.0;98.0;98.0;5_58_5801
9439285;6.0;2.0;23.0;8500.0;23.0;1.0;1.0;1.0;1.0;59.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13101.0;998.0;9998.0;98.0;99.0;4.0;7.0;1.0;2.0;98.0;98.0;8.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;9.0;91.0;9105.0;98.0;98.0;13101.0;9_91_9105
3704754;1.0;1.0;3.0;11738.0;139.0;1.0;2.0;2.0;1.0;60.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;9111.0;998.0;9998.0;98.0;2.0;6.0;12.0;1.0;;98.0;98.0;1.0;M;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;17.0;98.0;13.0;131.0;13123.0;98.0;98.0;9111.0;13_131_13123
