;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
14479763;5.0;1.0;2.0;7832.0;26.0;1.0;3.0;14.0;2.0;26.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;4202.0;998.0;9998.0;98.0;1.0;3.0;11.0;1.0;2.0;98.0;98.0;1.0;K;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;15.0;98.0;5.0;55.0;5504.0;98.0;98.0;4202.0;5_55_5504
16085881;18.0;1.0;1.0;2988.0;487.0;1.0;1.0;1.0;1.0;79.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;6.0;6.0;1.0;2.0;98.0;98.0;2.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;6.0;98.0;4.0;41.0;4102.0;98.0;98.0;98.0;4_41_4102
16434788;2.0;1.0;2.0;15730.0;848.0;1.0;2.0;2.0;2.0;35.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;3.0;11.0;1.0;2.0;98.0;98.0;6.0;98;1.0;1.0;8.0;;998.0;998.0;998.0;15.0;98.0;3.0;32.0;3202.0;98.0;98.0;98.0;3_32_3202
770410;1.0;1.0;2.0;15816.0;357.0;1.0;1.0;1.0;2.0;38.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;1.0;11.0;1.0;2.0;98.0;98.0;1.0;Z;2.0;2.0;11.0;2013.0;998.0;998.0;998.0;13.0;98.0;13.0;136.0;13603.0;98.0;98.0;98.0;13_136_13603
6891124;6.0;1.0;3.0;8919.0;955.0;1.0;8.0;12.0;2.0;2.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;1.0;1.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;13.0;131.0;13105.0;98.0;98.0;98.0;13_131_13105
5970837;6.0;1.0;2.0;9482.0;410.0;1.0;4.0;5.0;2.0;34.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;8.0;5.0;1.0;2.0;98.0;98.0;2.0;G;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;98.0;13.0;131.0;13111.0;98.0;98.0;98.0;13_131_13111
3589013;6.0;1.0;11.0;4696.0;515.0;1.0;4.0;14.0;2.0;10.0;99.0;99.0;999.0;99.0;99.0;999.0;99.0;99.0;999.0;9999.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;98.0;98;98.0;98.0;98.0;9998.0;999.0;999.0;999.0;99.0;99.0;13.0;131.0;13124.0;99.0;99.0;99.0;13_131_13124
4180723;8.0;1.0;1.0;12301.0;629.0;1.0;4.0;5.0;1.0;11.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;5.0;5.0;2.0;1.0;1.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;5.0;1.0;13.0;131.0;13121.0;98.0;98.0;98.0;13_131_13121
1600993;2.0;1.0;1.0;12419.0;608.0;1.0;7.0;12.0;2.0;15.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13124.0;998.0;9998.0;98.0;1.0;6.0;5.0;2.0;1.0;1.0;98.0;5.0;98;1.0;1.0;6.0;2015.0;998.0;998.0;998.0;6.0;1.0;13.0;133.0;13303.0;98.0;98.0;13124.0;13_133_13303
2429349;19.0;1.0;3.0;12524.0;220.0;1.0;3.0;5.0;1.0;16.0;1.0;98.0;;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;2.0;7.0;2.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;10.0;98.0;13.0;132.0;13201.0;98.0;98.0;98.0;13_132_13201
