;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
13725508;16.0;1.0;1.0;4534.0;397.0;1.0;3.0;5.0;1.0;1.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;1.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;6.0;61.0;6101.0;98.0;98.0;98.0;6_61_6101
3481032;2.0;1.0;1.0;10415.0;95.0;1.0;2.0;4.0;2.0;42.0;1.0;98.0;998.0;2.0;98.0;998.0;99.0;99.0;999.0;9999.0;99.0;99.0;99.0;99.0;99.0;2.0;98.0;98.0;6.0;98;3.0;3.0;7.0;2001.0;998.0;998.0;999.0;99.0;98.0;13.0;131.0;13124.0;98.0;98.0;99.0;13_131_13124
4593016;8.0;1.0;3.0;4989.0;666.0;1.0;3.0;6.0;2.0;34.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13401.0;998.0;9998.0;98.0;2.0;3.0;8.0;2.0;2.0;98.0;98.0;3.0;G;3.0;3.0;5.0;2009.0;998.0;998.0;998.0;11.0;98.0;13.0;131.0;13119.0;98.0;98.0;13401.0;13_131_13119
13293854;6.0;2.0;16.0;12957.0;121.0;1.0;2.0;3.0;2.0;31.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;A;2.0;2.0;9.0;2010.0;998.0;998.0;998.0;12.0;98.0;6.0;61.0;6113.0;98.0;98.0;98.0;6_61_6113
7607658;16.0;1.0;3.0;3389.0;1610.0;1.0;2.0;4.0;1.0;33.0;1.0;98.0;998.0;3.0;13125.0;998.0;2.0;13125.0;998.0;9998.0;98.0;2.0;5.0;12.0;1.0;2.0;98.0;98.0;1.0;Z;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;17.0;98.0;13.0;131.0;13101.0;98.0;13125.0;13125.0;13_131_13101
12251754;3.0;1.0;1.0;2504.0;575.0;1.0;2.0;4.0;2.0;30.0;1.0;98.0;998.0;3.0;13101.0;998.0;2.0;16301.0;998.0;9998.0;98.0;2.0;5.0;12.0;1.0;2.0;98.0;98.0;1.0;O;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;17.0;98.0;7.0;73.0;7301.0;98.0;13101.0;8416.0;7_73_7301
9154817;3.0;2.0;37.0;11742.0;60.0;1.0;2.0;2.0;2.0;32.0;1.0;98.0;998.0;3.0;9101.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;8.0;1.0;1.0;1.0;98.0;6.0;98;2.0;2.0;9.0;2014.0;998.0;998.0;998.0;12.0;1.0;9.0;91.0;9116.0;98.0;9101.0;98.0;9_91_9116
5498263;10.0;1.0;4.0;12416.0;1049.0;1.0;3.0;5.0;1.0;17.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13113.0;998.0;9998.0;98.0;1.0;3.0;7.0;2.0;2.0;98.0;98.0;5.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;11.0;98.0;13.0;131.0;13114.0;98.0;98.0;13113.0;13_131_13114
6467857;6.0;1.0;3.0;6185.0;1129.0;1.0;3.0;5.0;2.0;13.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;7.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;7.0;98.0;13.0;131.0;13109.0;98.0;98.0;98.0;13_131_13109
439543;1.0;1.0;1.0;13249.0;5.0;1.0;6.0;7.0;2.0;14.0;3.0;14101.0;998.0;3.0;14101.0;998.0;2.0;14101.0;998.0;9998.0;98.0;1.0;1.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;1.0;98.0;14.0;141.0;14102.0;14101.0;14101.0;14101.0;14_141_14102
6366806;21.0;1.0;1.0;3478.0;510.0;1.0;1.0;1.0;1.0;40.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13118.0;998.0;9998.0;98.0;2.0;6.0;12.0;1.0;2.0;98.0;98.0;1.0;J;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;17.0;98.0;13.0;131.0;13110.0;98.0;98.0;13118.0;13_131_13110
