;DC;AREA;ZC_LOC;ID_ZONA_LOC;NVIV;NHOGAR;PERSONAN;P07;P08;P09;P10;P10COMUNA;P10PAIS;P11;P11COMUNA;P11PAIS;P12;P12COMUNA;P12PAIS;P12A_LLEGADA;P12A_TRAMO;P13;P14;P15;P15A;P16;P16A;P16A_OTRO;P17;P18;P19;P20;P21M;P21A;P10PAIS_GRUPO;P11PAIS_GRUPO;P12PAIS_GRUPO;ESCOLARIDAD;P16A_GRUPO;REGION_15R;PROVINCIA_15R;COMUNA_15R;P10COMUNA_15R;P11COMUNA_15R;P12COMUNA_15R;REGION_PROVINCIA_COMUNA
11526609;7.0;2.0;5.0;13320.0;110.0;1.0;1.0;1.0;1.0;45.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;9120.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;Z;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;8.0;81.0;8102.0;98.0;98.0;9120.0;8_81_8102
12374766;16.0;2.0;26.0;2214.0;13.0;1.0;4.0;15.0;1.0;5.0;1.0;98.0;998.0;3.0;2201.0;998.0;2.0;2201.0;998.0;9998.0;98.0;1.0;0.0;3.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;7.0;73.0;7301.0;98.0;2201.0;2201.0;7_73_7301
4734624;18.0;1.0;2.0;11814.0;244.0;1.0;2.0;2.0;2.0;51.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;1404.0;998.0;9998.0;98.0;2.0;1.0;11.0;1.0;2.0;98.0;98.0;1.0;G;0.0;98.0;98.0;9998.0;998.0;998.0;998.0;13.0;98.0;13.0;131.0;13119.0;98.0;98.0;1404.0;13_131_13119
13989543;2.0;1.0;2.0;12455.0;1023.0;1.0;1.0;1.0;2.0;71.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;1.0;9.0;2.0;2.0;98.0;98.0;7.0;98;3.0;2.0;7.0;1976.0;998.0;998.0;998.0;7.0;98.0;5.0;58.0;5801.0;98.0;98.0;98.0;5_58_5801
12687027;7.0;1.0;4.0;4194.0;495.0;1.0;1.0;1.0;1.0;63.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;6301.0;998.0;9998.0;98.0;2.0;8.0;5.0;1.0;2.0;98.0;98.0;1.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;8.0;98.0;7.0;71.0;7101.0;98.0;98.0;6301.0;7_71_7101
176808;17.0;1.0;8.0;1773.0;618.0;1.0;6.0;12.0;2.0;7.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;1.0;5.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;1.0;98.0;15.0;151.0;15101.0;98.0;98.0;98.0;15_151_15101
5769298;4.0;1.0;2.0;8520.0;279.0;1.0;3.0;12.0;1.0;3.0;1.0;98.0;998.0;1.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;1.0;0.0;1.0;2.0;2.0;98.0;98.0;98.0;98;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;0.0;98.0;13.0;131.0;13112.0;98.0;98.0;98.0;13_131_13112
4657903;14.0;1.0;4.0;8193.0;1136.0;1.0;1.0;1.0;2.0;66.0;1.0;98.0;998.0;2.0;98.0;998.0;2.0;13123.0;998.0;9998.0;98.0;2.0;5.0;10.0;1.0;2.0;98.0;98.0;1.0;P;4.0;4.0;8.0;1989.0;998.0;998.0;998.0;11.0;98.0;13.0;131.0;13119.0;98.0;98.0;13123.0;13_131_13119
3692052;10.0;1.0;3.0;6489.0;436.0;1.0;3.0;5.0;1.0;26.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;4.0;7.0;1.0;2.0;98.0;98.0;1.0;G;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;12.0;98.0;13.0;131.0;13124.0;98.0;98.0;98.0;13_131_13124
1552101;13.0;1.0;1.0;14749.0;794.0;1.0;4.0;5.0;1.0;41.0;1.0;98.0;998.0;2.0;98.0;998.0;1.0;98.0;998.0;9998.0;98.0;2.0;1.0;7.0;2.0;2.0;98.0;98.0;1.0;N;98.0;98.0;98.0;9998.0;998.0;998.0;998.0;9.0;98.0;13.0;134.0;13401.0;98.0;98.0;98.0;13_134_13401
